filename,book_id,page_id,strip_width_mm,x_start,x_end
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00370_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00370,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00371_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00371,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00372_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00372,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00373_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00373,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00374_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00374,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00375_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00375,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00376_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00376,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00377_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00377,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00378_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00378,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00379_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00379,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00380_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00380,30,168,501
